STATION,NAME,DATE,PRCP_in,SNOW_in,SNWD_in,TMAX_degF,TMIN_degF,TOBS_degF
USC00305426,"MOHONK LAKE, NY US",1984-12-06,0.82,3.5,3,32,23,30
USC00305426,"MOHONK LAKE, NY US",1984-12-07,0,0,3,30,17,19
USC00305426,"MOHONK LAKE, NY US",1984-12-08,0,0,3,31,15,30
USC00305426,"MOHONK LAKE, NY US",1984-12-09,0,0,2,40,27,38
USC00305426,"MOHONK LAKE, NY US",1984-12-10,0.02,0,2,39,32,38
USC00305426,"MOHONK LAKE, NY US",1984-12-11,0,0.1,1,40,33,36
USC00305426,"MOHONK LAKE, NY US",1984-12-12,0,0,0,38,32,38
USC00305426,"MOHONK LAKE, NY US",1984-12-13,0,0,0,59,37,57
USC00305426,"MOHONK LAKE, NY US",1984-12-14,0,0,0,57,25,28
USC00305426,"MOHONK LAKE, NY US",1984-12-15,0.12,0,0,35,24,33
USC00305426,"MOHONK LAKE, NY US",1984-12-16,0,0,0,38,31,38
USC00305426,"MOHONK LAKE, NY US",1984-12-17,0,0,0,56,31,54
USC00305426,"MOHONK LAKE, NY US",1984-12-18,0,0,0,54,37,44
USC00305426,"MOHONK LAKE, NY US",1984-12-19,0.23,0,0,44,32,32
USC00305426,"MOHONK LAKE, NY US",1984-12-20,0,0,0,39,30,38
USC00305426,"MOHONK LAKE, NY US",1984-12-21,0.08,1,1,38,24,26
USC00305426,"MOHONK LAKE, NY US",1984-12-22,1.09,0,0,48,24,46
USC00305426,"MOHONK LAKE, NY US",1984-12-23,0,0,0,46,26,36
USC00305426,"MOHONK LAKE, NY US",1984-12-24,0,0,0,41,28,40
USC00305426,"MOHONK LAKE, NY US",1984-12-25,0.03,0,0,41,20,21
USC00305426,"MOHONK LAKE, NY US",1984-12-26,0,0,0,33,18,30
USC00305426,"MOHONK LAKE, NY US",1984-12-27,0.08,0.7,1,30,12,21
USC00305426,"MOHONK LAKE, NY US",1984-12-28,0.04,0,0,46,20,45
USC00305426,"MOHONK LAKE, NY US",1984-12-29,0,0,0,66,38,65
USC00305426,"MOHONK LAKE, NY US",1984-12-30,0,0,0,65,39,41
USC00305426,"MOHONK LAKE, NY US",1984-12-31,0,0,0,41,24,35
USC00305426,"MOHONK LAKE, NY US",1985-01-01,0.16,0,0,40,32,40
USC00305426,"MOHONK LAKE, NY US",1985-01-02,0.08,0,0,53,31,33
USC00305426,"MOHONK LAKE, NY US",1985-01-03,0,0,0,33,22,22
USC00305426,"MOHONK LAKE, NY US",1985-01-04,0,0,0,26,16,25
USC00305426,"MOHONK LAKE, NY US",1985-01-05,0.25,3.7,3,28,21,25
USC00305426,"MOHONK LAKE, NY US",1985-01-06,0,0,3,33,15,33
USC00305426,"MOHONK LAKE, NY US",1985-01-07,0,0,2,34,17,24
USC00305426,"MOHONK LAKE, NY US",1985-01-08,0.01,0.4,2,30,14,16
USC00305426,"MOHONK LAKE, NY US",1985-01-09,0,0,2,17,6,14
USC00305426,"MOHONK LAKE, NY US",1985-01-10,0,0,2,18,18,18
USC00305426,"MOHONK LAKE, NY US",1985-01-11,0,0,2,18,6,15
USC00305426,"MOHONK LAKE, NY US",1985-01-12,0,0,2,24,12,22
USC00305426,"MOHONK LAKE, NY US",1985-01-13,0,0,2,30,20,29
USC00305426,"MOHONK LAKE, NY US",1985-01-14,0,0,2,32,18,31
USC00305426,"MOHONK LAKE, NY US",1985-01-15,0.02,1,2,31,14,14
USC00305426,"MOHONK LAKE, NY US",1985-01-16,0,0,2,17,1,15
USC00305426,"MOHONK LAKE, NY US",1985-01-17,0.18,4,6,19,12,19
USC00305426,"MOHONK LAKE, NY US",1985-01-18,0,0,5,27,16,26
USC00305426,"MOHONK LAKE, NY US",1985-01-19,0.03,1.4,6,26,20,24
USC00305426,"MOHONK LAKE, NY US",1985-01-20,0,0,5,24,2,6
USC00305426,"MOHONK LAKE, NY US",1985-01-21,0,0,5,7,-10,3
USC00305426,"MOHONK LAKE, NY US",1985-01-22,0,0,4,26,-1,25
USC00305426,"MOHONK LAKE, NY US",1985-01-23,0,0,4,25,21,25
USC00305426,"MOHONK LAKE, NY US",1985-01-24,0,0,3,28,20,27
USC00305426,"MOHONK LAKE, NY US",1985-01-25,0.02,1,4,32,22,29
USC00305426,"MOHONK LAKE, NY US",1985-01-26,0,0,4,30,28,24
USC00305426,"MOHONK LAKE, NY US",1985-01-27,0,0,3,24,10,22
USC00305426,"MOHONK LAKE, NY US",1985-01-28,0,0,3,33,17,29
USC00305426,"MOHONK LAKE, NY US",1985-01-29,0,0,3,30,17,27
USC00305426,"MOHONK LAKE, NY US",1985-01-30,0,0,3,28,13,27
USC00305426,"MOHONK LAKE, NY US",1985-01-31,0.06,0.5,3,27,13,19
USC00305426,"MOHONK LAKE, NY US",1985-02-01,0.19,1.7,5,28,19,28
USC00305426,"MOHONK LAKE, NY US",1985-02-02,0.25,3.6,9,29,20,21
USC00305426,"MOHONK LAKE, NY US",1985-02-03,0.07,1.1,10,21,10,20
USC00305426,"MOHONK LAKE, NY US",1985-02-04,0,0,10,26,9,26
USC00305426,"MOHONK LAKE, NY US",1985-02-05,0,0,9,26,8,19
USC00305426,"MOHONK LAKE, NY US",1985-02-06,0.34,3.5,12,21,15,21
USC00305426,"MOHONK LAKE, NY US",1985-02-07,0.01,0.5,12,22,4,19
USC00305426,"MOHONK LAKE, NY US",1985-02-08,0,0,11,19,4,10
USC00305426,"MOHONK LAKE, NY US",1985-02-09,0,0,11,23,7,17
USC00305426,"MOHONK LAKE, NY US",1985-02-10,0,0,10,32,6,27
USC00305426,"MOHONK LAKE, NY US",1985-02-11,0,0,10,35,12,35
USC00305426,"MOHONK LAKE, NY US",1985-02-12,0.41,0.5,9,37,26,37
USC00305426,"MOHONK LAKE, NY US",1985-02-13,0.55,0.4,9,39,28,30
USC00305426,"MOHONK LAKE, NY US",1985-02-14,0,0,8,32,21,28
USC00305426,"MOHONK LAKE, NY US",1985-02-15,0,0,8,30,19,28
USC00305426,"MOHONK LAKE, NY US",1985-02-16,0,0,8,28,15,25
USC00305426,"MOHONK LAKE, NY US",1985-02-17,0,0,8,40,18,36
USC00305426,"MOHONK LAKE, NY US",1985-02-18,0,0.1,8,40,25,39
USC00305426,"MOHONK LAKE, NY US",1985-02-19,0,0,8,42,30,39
USC00305426,"MOHONK LAKE, NY US",1985-02-20,0,0,8,40,18,38
USC00305426,"MOHONK LAKE, NY US",1985-02-21,0,0,8,40,21,39
USC00305426,"MOHONK LAKE, NY US",1985-02-22,0.01,0,7,52,33,51
USC00305426,"MOHONK LAKE, NY US",1985-02-23,0,0,3,62,43,58
USC00305426,"MOHONK LAKE, NY US",1985-02-24,0,0,0,70,46,64
USC00305426,"MOHONK LAKE, NY US",1985-02-25,0,0,0,65,36,44
USC00305426,"MOHONK LAKE, NY US",1985-02-26,0,0,0,44,31,39
USC00305426,"MOHONK LAKE, NY US",1985-02-27,0,0,0,45,33,33
USC00305426,"MOHONK LAKE, NY US",1985-02-28,0,0,0,37,13,37
USC00305426,"MOHONK LAKE, NY US",1985-03-01,0,0,0,48,26,45
USC00305426,"MOHONK LAKE, NY US",1985-03-02,0,0,0,51,38,43
USC00305426,"MOHONK LAKE, NY US",1985-03-03,0,0,0,43,22,34
USC00305426,"MOHONK LAKE, NY US",1985-03-04,0.33,2.5,2,34,14,19
USC00305426,"MOHONK LAKE, NY US",1985-03-05,0.5,0,1,43,18,35
USC00305426,"MOHONK LAKE, NY US",1985-03-06,0,0,1,35,14,27
USC00305426,"MOHONK LAKE, NY US",1985-03-07,0,0,1,34,14,33
USC00305426,"MOHONK LAKE, NY US",1985-03-08,0.24,1,1,50,28,49
USC00305426,"MOHONK LAKE, NY US",1985-03-09,0,0,0,49,29,41
USC00305426,"MOHONK LAKE, NY US",1985-03-10,0,0,0,50,30,45
USC00305426,"MOHONK LAKE, NY US",1985-03-11,0,0,0,54,32,51
USC00305426,"MOHONK LAKE, NY US",1985-03-12,1.41,0,0,51,40,41
USC00305426,"MOHONK LAKE, NY US",1985-03-13,0,0,0,47,34,44
USC00305426,"MOHONK LAKE, NY US",1985-03-14,0,0,0,45,35,43
USC00305426,"MOHONK LAKE, NY US",1985-03-15,0,0,0,43,30,31
USC00305426,"MOHONK LAKE, NY US",1985-03-16,0,0,0,46,19,42
USC00305426,"MOHONK LAKE, NY US",1985-03-17,0,0,0,47,31,8
USC00305426,"MOHONK LAKE, NY US",1985-03-18,0,0,0,38,19,29
USC00305426,"MOHONK LAKE, NY US",1985-03-19,0,0,0,45,14,45
USC00305426,"MOHONK LAKE, NY US",1985-03-20,0,0,0,53,32,53
USC00305426,"MOHONK LAKE, NY US",1985-03-21,0,0,0,53,21,41
USC00305426,"MOHONK LAKE, NY US",1985-03-22,0,0,0,47,19,47
USC00305426,"MOHONK LAKE, NY US",1985-03-23,0,0,0,51,32,51
USC00305426,"MOHONK LAKE, NY US",1985-03-24,0,0,0,51,34,44
USC00305426,"MOHONK LAKE, NY US",1985-03-25,0,0,0,45,24,38
USC00305426,"MOHONK LAKE, NY US",1985-03-26,0,0,0,53,25,51
USC00305426,"MOHONK LAKE, NY US",1985-03-27,0,0,0,70,32,65
USC00305426,"MOHONK LAKE, NY US",1985-03-28,0.03,0,0,69,50,63
USC00305426,"MOHONK LAKE, NY US",1985-03-29,0,0,0,71,47,70
USC00305426,"MOHONK LAKE, NY US",1985-03-30,0.05,0,0,70,38,48
USC00305426,"MOHONK LAKE, NY US",1985-03-31,0.19,0,0,48,30,31
USC00305426,"MOHONK LAKE, NY US",1985-04-01,0.38,0,0,41,28,40
USC00305426,"MOHONK LAKE, NY US",1985-04-02,0,0,0,40,30,38
USC00305426,"MOHONK LAKE, NY US",1985-04-03,0.07,0.5,0,38,27,33
USC00305426,"MOHONK LAKE, NY US",1985-04-04,0,0,6,54,32,52
USC00305426,"MOHONK LAKE, NY US",1985-04-05,0,0,,75,32,72
USC00305426,"MOHONK LAKE, NY US",1985-04-06,0.33,0,,72,46,51
USC00305426,"MOHONK LAKE, NY US",1985-04-07,0,0,,51,37,47
USC00305426,"MOHONK LAKE, NY US",1985-04-08,0.6,5.2,0,47,28,35
USC00305426,"MOHONK LAKE, NY US",1985-04-09,0,0,0,39,23,34
USC00305426,"MOHONK LAKE, NY US",1985-04-10,0,0,0,42,20,40
USC00305426,"MOHONK LAKE, NY US",1985-04-11,0,0,0,52,34,50
USC00305426,"MOHONK LAKE, NY US",1985-04-12,0,0,0,60,36,57
USC00305426,"MOHONK LAKE, NY US",1985-04-13,0.02,0,0,58,37,50
USC00305426,"MOHONK LAKE, NY US",1985-04-14,0.03,0,0,50,36,46
USC00305426,"MOHONK LAKE, NY US",1985-04-15,0.02,0,0,58,43,54
USC00305426,"MOHONK LAKE, NY US",1985-04-16,0.03,0,0,70,50,69
USC00305426,"MOHONK LAKE, NY US",1985-04-17,0,0,0,69,31,50
USC00305426,"MOHONK LAKE, NY US",1985-04-18,0,0,0,67,33,64
USC00305426,"MOHONK LAKE, NY US",1985-04-19,0.19,0,0,67,56,61
USC00305426,"MOHONK LAKE, NY US",1985-04-20,0.21,0,0,62,41,55
USC00305426,"MOHONK LAKE, NY US",1985-04-21,0,0,0,81,50,71
USC00305426,"MOHONK LAKE, NY US",1985-04-22,0,0,0,85,50,80
USC00305426,"MOHONK LAKE, NY US",1985-04-23,0,0,0,80,54,63
USC00305426,"MOHONK LAKE, NY US",1985-04-24,0,0,0,63,41,48
USC00305426,"MOHONK LAKE, NY US",1985-04-25,0,0,0,64,44,63
USC00305426,"MOHONK LAKE, NY US",1985-04-26,0.02,0,0,75,52,69
USC00305426,"MOHONK LAKE, NY US",1985-04-27,0.02,0,0,70,47,57
USC00305426,"MOHONK LAKE, NY US",1985-04-28,0.02,0,0,60,44,48
USC00305426,"MOHONK LAKE, NY US",1985-04-29,0,0,0,67,47,65
USC00305426,"MOHONK LAKE, NY US",1985-04-30,0,0,0,80,51,80
USC00305426,"MOHONK LAKE, NY US",1985-05-01,0,0,0,80,60,63
USC00305426,"MOHONK LAKE, NY US",1985-05-02,0.05,0,0,63,43,48
USC00305426,"MOHONK LAKE, NY US",1985-05-03,1.26,0,0,51,38,51
USC00305426,"MOHONK LAKE, NY US",1985-05-04,0,0,0,67,46,63
USC00305426,"MOHONK LAKE, NY US",1985-05-05,0,0,0,68,52,65
USC00305426,"MOHONK LAKE, NY US",1985-05-06,0.09,0,0,66,56,61
USC00305426,"MOHONK LAKE, NY US",1985-05-07,0.04,0,0,65,53,62
USC00305426,"MOHONK LAKE, NY US",1985-05-08,0,0,0,63,39,56
USC00305426,"MOHONK LAKE, NY US",1985-05-09,0,0,0,66,35,66
USC00305426,"MOHONK LAKE, NY US",1985-05-10,0,0,0,81,51,80
USC00305426,"MOHONK LAKE, NY US",1985-05-11,,,,84,61,78
USC00305426,"MOHONK LAKE, NY US",1985-05-12,0,0,,80,63,70
USC00305426,"MOHONK LAKE, NY US",1985-05-13,0,0,,84,61,80
USC00305426,"MOHONK LAKE, NY US",1985-05-14,0,0,,81,56,73
USC00305426,"MOHONK LAKE, NY US",1985-05-15,0,0,,73,46,63
USC00305426,"MOHONK LAKE, NY US",1985-05-16,0,0,,63,49,59
USC00305426,"MOHONK LAKE, NY US",1985-05-17,0.03,0,,69,55,67
USC00305426,"MOHONK LAKE, NY US",1985-05-18,2.04,0,,67,45,59
USC00305426,"MOHONK LAKE, NY US",1985-05-19,0,0,,59,40,56
USC00305426,"MOHONK LAKE, NY US",1985-05-20,0,0,,78,51,77
USC00305426,"MOHONK LAKE, NY US",1985-05-21,0.04,0,,77,58,65
USC00305426,"MOHONK LAKE, NY US",1985-05-22,0,0,,72,49,69
USC00305426,"MOHONK LAKE, NY US",1985-05-23,0,0,,70,51,67
USC00305426,"MOHONK LAKE, NY US",1985-05-24,0,0,,75,52,73
USC00305426,"MOHONK LAKE, NY US",1985-05-25,0,0,,80,54,73
USC00305426,"MOHONK LAKE, NY US",1985-05-26,0,0,,74,60,64
USC00305426,"MOHONK LAKE, NY US",1985-05-27,0.22,0,,81,60,64
USC00305426,"MOHONK LAKE, NY US",1985-05-28,0.99,0,,64,52,53
USC00305426,"MOHONK LAKE, NY US",1985-05-29,0.02,0,,69,49,67
USC00305426,"MOHONK LAKE, NY US",1985-05-30,0,0,,69,51,69
USC00305426,"MOHONK LAKE, NY US",1985-05-31,0,0,,69,54,66
USC00305426,"MOHONK LAKE, NY US",1985-06-01,0.41,0,0,70,59,66
USC00305426,"MOHONK LAKE, NY US",1985-06-02,0,0,0,77,54,75
USC00305426,"MOHONK LAKE, NY US",1985-06-03,0,0,0,76,64,65
USC00305426,"MOHONK LAKE, NY US",1985-06-04,0,0,0,71,50,70
USC00305426,"MOHONK LAKE, NY US",1985-06-05,0.44,0,0,70,49,50
USC00305426,"MOHONK LAKE, NY US",1985-06-06,0.03,0,0,68,48,63
USC00305426,"MOHONK LAKE, NY US",1985-06-07,0,0,0,68,47,66
USC00305426,"MOHONK LAKE, NY US",1985-06-08,0.65,0,0,66,53,61
USC00305426,"MOHONK LAKE, NY US",1985-06-09,0,0,0,69,56,68
USC00305426,"MOHONK LAKE, NY US",1985-06-10,0,0,0,80,62,78
USC00305426,"MOHONK LAKE, NY US",1985-06-11,0,0,0,78,57,71
USC00305426,"MOHONK LAKE, NY US",1985-06-12,0.32,0,0,73,56,63
USC00305426,"MOHONK LAKE, NY US",1985-06-13,0,0,0,63,50,57
USC00305426,"MOHONK LAKE, NY US",1985-06-14,0,0,0,58,47,61
USC00305426,"MOHONK LAKE, NY US",1985-06-15,0,0,0,75,50,71
USC00305426,"MOHONK LAKE, NY US",1985-06-16,0.49,0,0,72,54,69
USC00305426,"MOHONK LAKE, NY US",1985-06-17,0,0,0,73,57,70
USC00305426,"MOHONK LAKE, NY US",1985-06-18,0.18,0,0,77,61,77
USC00305426,"MOHONK LAKE, NY US",1985-06-19,0,0,0,77,56,71
USC00305426,"MOHONK LAKE, NY US",1985-06-20,0,0,0,71,55,65
USC00305426,"MOHONK LAKE, NY US",1985-06-21,0,0,0,76,53,73
USC00305426,"MOHONK LAKE, NY US",1985-06-22,0,0,0,76,60,73
USC00305426,"MOHONK LAKE, NY US",1985-06-23,0,0,0,79,63,77
USC00305426,"MOHONK LAKE, NY US",1985-06-24,0.1,0,0,79,62,77
USC00305426,"MOHONK LAKE, NY US",1985-06-25,0,0,0,77,51,68
USC00305426,"MOHONK LAKE, NY US",1985-06-26,0.01,0,0,68,47,59
USC00305426,"MOHONK LAKE, NY US",1985-06-27,0.02,0,0,61,52,60
USC00305426,"MOHONK LAKE, NY US",1985-06-28,0.35,0,0,60,52,59
USC00305426,"MOHONK LAKE, NY US",1985-06-29,0.52,0,0,62,55,59
USC00305426,"MOHONK LAKE, NY US",1985-06-30,0.01,0,0,76,54,72
USC00305426,"MOHONK LAKE, NY US",1985-07-01,0,0,0,77,58,75
USC00305426,"MOHONK LAKE, NY US",1985-07-02,0,0,0,76,58,73
USC00305426,"MOHONK LAKE, NY US",1985-07-03,0,0,0,78,62,75
USC00305426,"MOHONK LAKE, NY US",1985-07-04,0,0,0,82,61,77
USC00305426,"MOHONK LAKE, NY US",1985-07-05,0.06,0,0,80,65,78
USC00305426,"MOHONK LAKE, NY US",1985-07-06,0.42,0,0,78,65,67
USC00305426,"MOHONK LAKE, NY US",1985-07-07,0.06,0,0,76,67,72
USC00305426,"MOHONK LAKE, NY US",1985-07-08,0,0,0,76,58,75
USC00305426,"MOHONK LAKE, NY US",1985-07-09,0.53,0,0,79,64,69
USC00305426,"MOHONK LAKE, NY US",1985-07-10,0.65,0,0,76,65,76
USC00305426,"MOHONK LAKE, NY US",1985-07-11,0,0,0,78,59,75
USC00305426,"MOHONK LAKE, NY US",1985-07-12,0,0,0,77,57,77
USC00305426,"MOHONK LAKE, NY US",1985-07-13,0.88,0,0,78,56,74
USC00305426,"MOHONK LAKE, NY US",1985-07-14,0,0,0,80,64,74
USC00305426,"MOHONK LAKE, NY US",1985-07-15,0.69,0,0,77,66,76
USC00305426,"MOHONK LAKE, NY US",1985-07-16,0.02,0,0,83,65,82
USC00305426,"MOHONK LAKE, NY US",1985-07-17,0,0,0,82,58,75
USC00305426,"MOHONK LAKE, NY US",1985-07-18,0,0,0,80,60,79
USC00305426,"MOHONK LAKE, NY US",1985-07-19,0,0,0,80,64,81
USC00305426,"MOHONK LAKE, NY US",1985-07-20,0,0,0,85,71,79
USC00305426,"MOHONK LAKE, NY US",1985-07-21,0,0,0,84,66,78
USC00305426,"MOHONK LAKE, NY US",1985-07-22,2.74,0,0,79,63,76
USC00305426,"MOHONK LAKE, NY US",1985-07-23,0,0,0,77,54,73
USC00305426,"MOHONK LAKE, NY US",1985-07-24,0,0,0,78,54,76
USC00305426,"MOHONK LAKE, NY US",1985-07-25,0,0,0,80,62,79
USC00305426,"MOHONK LAKE, NY US",1985-07-26,1.14,0,0,79,66,74
USC00305426,"MOHONK LAKE, NY US",1985-07-27,0.15,0,0,74,61,73
USC00305426,"MOHONK LAKE, NY US",1985-07-28,0,0,0,77,57,75
USC00305426,"MOHONK LAKE, NY US",1985-07-29,0,0,0,78,63,76
USC00305426,"MOHONK LAKE, NY US",1985-07-30,0,0,0,81,66,76
USC00305426,"MOHONK LAKE, NY US",1985-07-31,0.67,0,0,76,58,60
USC00305426,"MOHONK LAKE, NY US",1985-08-01,1.12,0,0,72,55,71
USC00305426,"MOHONK LAKE, NY US",1985-08-02,0,0,0,74,57,72
USC00305426,"MOHONK LAKE, NY US",1985-08-03,0,0,0,80,57,73
USC00305426,"MOHONK LAKE, NY US",1985-08-04,0,0,0,79,60,75
USC00305426,"MOHONK LAKE, NY US",1985-08-05,0,0,0,82,66,80
USC00305426,"MOHONK LAKE, NY US",1985-08-06,0,0,0,80,63,74
USC00305426,"MOHONK LAKE, NY US",1985-08-07,0,0,0,78,63,76
USC00305426,"MOHONK LAKE, NY US",1985-08-08,1.04,0,0,80,63,79
USC00305426,"MOHONK LAKE, NY US",1985-08-09,0.89,0,0,81,59,80
USC00305426,"MOHONK LAKE, NY US",1985-08-10,0,0,0,83,66,78
USC00305426,"MOHONK LAKE, NY US",1985-08-11,0,0,0,81,66,77
USC00305426,"MOHONK LAKE, NY US",1985-08-12,0,0,0,78,59,74
USC00305426,"MOHONK LAKE, NY US",1985-08-13,0,0,0,79,56,76
USC00305426,"MOHONK LAKE, NY US",1985-08-14,0.01,0,0,85,69,80
USC00305426,"MOHONK LAKE, NY US",1985-08-15,0,0,0,87,74,85
USC00305426,"MOHONK LAKE, NY US",1985-08-16,0.18,0,0,85,63,70
USC00305426,"MOHONK LAKE, NY US",1985-08-17,0,0,0,80,58,73
USC00305426,"MOHONK LAKE, NY US",1985-08-18,0,0,0,73,59,69
USC00305426,"MOHONK LAKE, NY US",1985-08-19,0.15,0,0,69,59,68
USC00305426,"MOHONK LAKE, NY US",1985-08-20,0,0,0,72,60,70
USC00305426,"MOHONK LAKE, NY US",1985-08-21,0,0,0,72,58,68
USC00305426,"MOHONK LAKE, NY US",1985-08-22,0,0,0,70,60,65
USC00305426,"MOHONK LAKE, NY US",1985-08-23,0,0,0,71,56,70
USC00305426,"MOHONK LAKE, NY US",1985-08-24,0,0,0,73,57,70
USC00305426,"MOHONK LAKE, NY US",1985-08-25,0.45,0,0,70,58,66
USC00305426,"MOHONK LAKE, NY US",1985-08-26,0.32,0,0,77,64,77
USC00305426,"MOHONK LAKE, NY US",1985-08-27,0,0,0,78,67,75
USC00305426,"MOHONK LAKE, NY US",1985-08-28,0,0,0,78,61,76
USC00305426,"MOHONK LAKE, NY US",1985-08-29,0,0,0,76,61,63
USC00305426,"MOHONK LAKE, NY US",1985-08-30,0.35,0,0,67,57,65
USC00305426,"MOHONK LAKE, NY US",1985-08-31,1.8,0,0,65,53,56
USC00305426,"MOHONK LAKE, NY US",1985-09-01,0,0,0,68,52,64
USC00305426,"MOHONK LAKE, NY US",1985-09-02,0,0,0,76,57,75
USC00305426,"MOHONK LAKE, NY US",1985-09-03,0,0,0,77,57,75
USC00305426,"MOHONK LAKE, NY US",1985-09-04,0,0,0,85,69,82
USC00305426,"MOHONK LAKE, NY US",1985-09-05,0,0,0,82,70,77
USC00305426,"MOHONK LAKE, NY US",1985-09-06,0,0,0,83,72,81
USC00305426,"MOHONK LAKE, NY US",1985-09-07,0,0,0,83,69,80
USC00305426,"MOHONK LAKE, NY US",1985-09-08,0.03,0,0,80,67,68
USC00305426,"MOHONK LAKE, NY US",1985-09-09,1.02,0,0,69,62,63
USC00305426,"MOHONK LAKE, NY US",1985-09-10,0.22,0,0,76,59,69
USC00305426,"MOHONK LAKE, NY US",1985-09-11,0.32,0,0,70,46,59
USC00305426,"MOHONK LAKE, NY US",1985-09-12,0.04,0,0,59,44,50
USC00305426,"MOHONK LAKE, NY US",1985-09-13,0,0,0,58,39,57
USC00305426,"MOHONK LAKE, NY US",1985-09-14,0,0,0,67,45,62
USC00305426,"MOHONK LAKE, NY US",1985-09-15,0,0,0,70,48,64
USC00305426,"MOHONK LAKE, NY US",1985-09-16,0,0,0,66,47,63
USC00305426,"MOHONK LAKE, NY US",1985-09-17,0,0,0,71,54,69
USC00305426,"MOHONK LAKE, NY US",1985-09-18,0,0,0,73,55,70
USC00305426,"MOHONK LAKE, NY US",1985-09-19,0,0,0,78,61,76
USC00305426,"MOHONK LAKE, NY US",1985-09-20,0,0,0,82,63,80
USC00305426,"MOHONK LAKE, NY US",1985-09-21,0,0,0,80,65,77
USC00305426,"MOHONK LAKE, NY US",1985-09-22,0,0,0,77,60,64
USC00305426,"MOHONK LAKE, NY US",1985-09-23,0,0,0,70,56,64
USC00305426,"MOHONK LAKE, NY US",1985-09-24,0.43,0,0,68,60,68
USC00305426,"MOHONK LAKE, NY US",1985-09-25,0,0,0,68,50,58
USC00305426,"MOHONK LAKE, NY US",1985-09-26,0,0,0,62,51,61
USC00305426,"MOHONK LAKE, NY US",1985-09-27,3.83,0,0,66,57,64
USC00305426,"MOHONK LAKE, NY US",1985-09-28,0.17,0,0,68,61,63
USC00305426,"MOHONK LAKE, NY US",1985-09-29,0,0,0,70,50,66
USC00305426,"MOHONK LAKE, NY US",1985-09-30,0,0,0,69,55,67
USC00305426,"MOHONK LAKE, NY US",1985-10-01,0,0,0,70,55,69
USC00305426,"MOHONK LAKE, NY US",1985-10-02,0.22,0,0,69,51,53
USC00305426,"MOHONK LAKE, NY US",1985-10-03,0.53,0,0,53,43,49
USC00305426,"MOHONK LAKE, NY US",1985-10-04,0.29,0,0,54,48,54
USC00305426,"MOHONK LAKE, NY US",1985-10-05,0.68,0,0,61,53,56
USC00305426,"MOHONK LAKE, NY US",1985-10-06,0,0,0,57,46,53
USC00305426,"MOHONK LAKE, NY US",1985-10-07,0,0,0,60,42,59
USC00305426,"MOHONK LAKE, NY US",1985-10-08,0,0,0,65,47,62
USC00305426,"MOHONK LAKE, NY US",1985-10-09,0,0,0,69,51,68
USC00305426,"MOHONK LAKE, NY US",1985-10-10,0,0,0,72,59,70
USC00305426,"MOHONK LAKE, NY US",1985-10-11,0,0,0,70,46,55
USC00305426,"MOHONK LAKE, NY US",1985-10-12,0,0,0,55,35,50
USC00305426,"MOHONK LAKE, NY US",1985-10-13,0.21,0,0,52,42,52
USC00305426,"MOHONK LAKE, NY US",1985-10-14,0,0,0,60,51,60
USC00305426,"MOHONK LAKE, NY US",1985-10-15,0.05,0,0,67,59,66
USC00305426,"MOHONK LAKE, NY US",1985-10-16,0,0,0,66,50,52
USC00305426,"MOHONK LAKE, NY US",1985-10-17,0,0,0,57,35,52
USC00305426,"MOHONK LAKE, NY US",1985-10-18,0,0,0,57,45,57
USC00305426,"MOHONK LAKE, NY US",1985-10-19,0.1,0,0,60,51,58
USC00305426,"MOHONK LAKE, NY US",1985-10-20,0,0,0,58,46,53
USC00305426,"MOHONK LAKE, NY US",1985-10-21,0,0,0,53,37,52
USC00305426,"MOHONK LAKE, NY US",1985-10-22,0,0,0,60,40,58
USC00305426,"MOHONK LAKE, NY US",1985-10-23,0,0,0,64,43,61
USC00305426,"MOHONK LAKE, NY US",1985-10-24,0.15,0,0,62,46,57
USC00305426,"MOHONK LAKE, NY US",1985-10-25,0.3,0,0,61,52,57
USC00305426,"MOHONK LAKE, NY US",1985-10-26,0,0,0,62,43,60
USC00305426,"MOHONK LAKE, NY US",1985-10-27,0,0,0,70,43,64
USC00305426,"MOHONK LAKE, NY US",1985-10-28,0,0,0,64,36,43
USC00305426,"MOHONK LAKE, NY US",1985-10-29,0,0,0,50,30,47
USC00305426,"MOHONK LAKE, NY US",1985-10-30,0,0,0,47,32,44
USC00305426,"MOHONK LAKE, NY US",1985-10-31,0,0,0,52,36,50
USC00305426,"MOHONK LAKE, NY US",1985-11-01,0,0,0,54,35,51
USC00305426,"MOHONK LAKE, NY US",1985-11-02,0,0,0,51,41,46
USC00305426,"MOHONK LAKE, NY US",1985-11-03,0,0,0,50,39,45
USC00305426,"MOHONK LAKE, NY US",1985-11-04,0,0,0,45,34,44
USC00305426,"MOHONK LAKE, NY US",1985-11-05,0.75,0,0,48,39,48
USC00305426,"MOHONK LAKE, NY US",1985-11-06,0.12,0,0,49,45,46
USC00305426,"MOHONK LAKE, NY US",1985-11-07,0,0,0,55,43,55
USC00305426,"MOHONK LAKE, NY US",1985-11-08,0.02,0,0,55,38,50
USC00305426,"MOHONK LAKE, NY US",1985-11-09,0,0,0,59,40,52
USC00305426,"MOHONK LAKE, NY US",1985-11-10,0.06,0,0,59,45,54
USC00305426,"MOHONK LAKE, NY US",1985-11-11,0.21,0,0,57,33,34
USC00305426,"MOHONK LAKE, NY US",1985-11-12,0.53,0,0,40,31,39
